T1,T2,T3,T4,T5,T6,T7,T8,W1,Target
0.10548517,0.11310184,0.012828654,0.5360138,0.01950863,0.16192551,0.0480029,0.0031334637,328,1
0.017106846,0.0674481,0.044135313,0.5181842,0.08600123,0.22871457,0.0089894505,0.029420286,270,1
0.071628734,0.063577935,0.009605156,0.76382715,0.014651622,0.041631818,0.03256634,0.0025112364,314,1
0.08073389,0.09629309,0.0509133,0.2968185,0.02879485,0.3983493,0.046570677,0.001526414,740,1
0.20563462,0.057470646,0.019282434,0.60273135,0.031126803,0.06455752,0.014443875,0.004752738,170,1
0.17937455,0.0839758,0.056407716,0.45897543,0.09062353,0.07710598,0.049687635,0.0038493688,274,1
0.04308077,0.07835318,0.07571094,0.7054923,0.020720532,0.064313926,0.009288892,0.0030394243,277,1
0.027151302,0.1372332,0.056136444,0.42230353,0.02199501,0.16675675,0.16496915,0.0034546007,302,1
0.019979682,0.07065899,0.01328636,0.6099112,0.17857043,0.09321031,0.010928482,0.0034545462,253,1
0.0235527,0.06522034,0.014616386,0.70453095,0.022458911,0.1540551,0.011716371,0.0038492302,273,1
0.023621136,0.049969286,0.04900246,0.79827636,0.021756552,0.042733155,0.01106453,0.003576506,260,1
0.034672108,0.36286017,0.016339883,0.472599,0.02631328,0.06922243,0.013648779,0.00434439,206,1
0.034796502,0.10460398,0.018590426,0.49137974,0.08044256,0.1261181,0.13908167,0.004986997,194,1
0.05340406,0.29989913,0.01894617,0.40281448,0.08499936,0.12308465,0.015665637,0.0011864746,1018,1
0.22290732,0.208963,0.007197092,0.23803987,0.03433109,0.20397197,0.082690656,0.0018989628,687,1
0.32840532,0.2210753,0.03689549,0.16521029,0.120440215,0.12160167,0.004889783,0.0014818928,811,1
0.08742949,0.09848989,0.014346107,0.6104494,0.02515068,0.14841825,0.011867723,0.0038484675,185,1
0.06884638,0.22733861,0.016196078,0.5188712,0.025405621,0.12563074,0.013366857,0.0043445276,183,1
0.09604649,0.04628599,0.011311169,0.70549995,0.031894233,0.096976615,0.009034593,0.0029509303,299,1
0.26697472,0.09735176,0.08803672,0.1926221,0.030883593,0.28286448,0.03964209,0.0016245523,691,1
0.10718952,0.23235187,0.098615244,0.34737134,0.1437507,0.05932542,0.008607562,0.002788328,304,1
0.12927799,0.052491058,0.16297327,0.41537932,0.014820733,0.2149501,0.007657065,0.0024504294,326,1
0.086849496,0.050479144,0.01420505,0.6960891,0.021971807,0.07855215,0.04814556,0.0037077223,275,1
0.022132277,0.2793068,0.062317688,0.40228456,0.13425955,0.08574428,0.010499927,0.0034549036,306,1
0.018109273,0.041832443,0.010327801,0.46112248,0.25536656,0.17544268,0.008305244,0.029493498,403,1
0.16901414,0.0903647,0.051168527,0.55895865,0.018986318,0.09922971,0.009238263,0.0030397442,302,1
0.21646935,0.13302797,0.08071832,0.29808557,0.0720414,0.16905397,0.028463477,0.002139991,567,1
0.027270593,0.19906075,0.013965235,0.5223047,0.06851032,0.10978399,0.055396874,0.0037075833,249,1
0.08644817,0.0690463,0.018590238,0.49371198,0.07839628,0.23278481,0.01603447,0.0049877577,202,1
0.087858416,0.20838983,0.022634976,0.4102137,0.05241053,0.19249058,0.024171619,0.0018303221,596,1
0.01849058,0.34129557,0.05259325,0.34803647,0.15807673,0.06883301,0.0095406175,0.0031337778,316,1
0.026415521,0.16895181,0.01494679,0.57861775,0.10980905,0.04557365,0.012158937,0.04352649,189,1
0.017076196,0.06449998,0.011830065,0.625571,0.09115828,0.11964066,0.06727271,0.0029510965,366,1
0.06364479,0.046868198,0.015105468,0.7739378,0.023343196,0.060932983,0.0121666435,0.004000943,241,1
0.22406374,0.093674,0.018069396,0.49596277,0.032047663,0.07004591,0.014504366,0.051632162,182,1
0.032812178,0.20208098,0.026542766,0.40173006,0.041569848,0.16979305,0.105995744,0.019475384,517,1
0.014911882,0.16474356,0.06352336,0.41922742,0.27245328,0.054593064,0.007972005,0.0025754224,357,1
0.034267575,0.206119,0.021061787,0.39545068,0.23045766,0.07641339,0.03474805,0.0014817958,728,1
0.066623084,0.0830316,0.014582472,0.6027053,0.023332985,0.15811853,0.04789818,0.0037078902,222,1
0.28720823,0.046056613,0.038139902,0.40565017,0.05766823,0.1542417,0.0083209975,0.002714165,350,1
0.02253768,0.1681486,0.013420931,0.35208547,0.056964844,0.37239215,0.010873584,0.0035767045,249,1
0.26895663,0.12196726,0.12888034,0.36033005,0.022809792,0.083466135,0.010249013,0.0033408017,273,1
0.051702265,0.040159546,0.0116829425,0.7265714,0.0851738,0.04103092,0.040545184,0.0031339345,303,1
0.04093319,0.11355378,0.010794745,0.7436601,0.015408266,0.06503948,0.00803525,0.0025751602,340,1
0.09721542,0.09090322,0.024441265,0.36123618,0.33246166,0.068647474,0.018881913,0.006212827,124,0
0.16410811,0.08979145,0.014915011,0.47707972,0.06362313,0.12700017,0.05948138,0.0040010186,178,1
0.019979365,0.42411885,0.118394665,0.36046147,0.023146901,0.039945748,0.010498492,0.0034545313,223,0
0.08330974,0.059380185,0.008631516,0.55174875,0.10058499,0.044270426,0.08205947,0.070014924,432,1
0.02619142,0.08655065,0.016062437,0.59688896,0.0668588,0.07779189,0.08777433,0.041881524,272,1
0.26421502,0.12690774,0.013695799,0.24985047,0.057084925,0.27372184,0.01094764,0.003576561,225,1
0.026060903,0.051628623,0.016193971,0.7157468,0.025345147,0.14734364,0.013336685,0.004344189,192,1
0.024667088,0.1514307,0.05402577,0.39998555,0.070162416,0.24082914,0.055190764,0.003708546,217,1
0.023771714,0.10284076,0.0135258995,0.45580024,0.024603944,0.24347366,0.13240689,0.0035768617,272,1
0.022941183,0.33070564,0.17190176,0.32687947,0.08944303,0.042528793,0.011751013,0.0038491418,219,1
0.010516035,0.31988987,0.11306435,0.30873096,0.13335025,0.1071882,0.005462819,0.0017975069,605,1
0.04401399,0.38502896,0.08304693,0.3758907,0.027441273,0.07068116,0.0030084741,0.010888505,1223,1
0.14070192,0.1083624,0.028383253,0.40487328,0.060683385,0.22807997,0.026862847,0.0020529642,515,1
0.02130179,0.06403341,0.013333749,0.46732587,0.13889183,0.28066623,0.010870306,0.0035768137,249,1
0.06278356,0.049745403,0.014915456,0.5728406,0.027582882,0.17690569,0.091225296,0.004001119,213,1
0.016645864,0.13536039,0.10233477,0.53011423,0.020570911,0.15191853,0.008767263,0.034288086,339,1
0.017226508,0.13077404,0.011754476,0.7147714,0.033181302,0.051332302,0.038008995,0.002951042,380,1
0.07809424,0.24144481,0.16743925,0.4012435,0.03122263,0.07349802,0.0053509893,0.001706553,613,1
0.020684546,0.16644593,0.12734684,0.60283166,0.027363366,0.04084984,0.010901335,0.0035764743,254,1
0.070843294,0.13226236,0.107940726,0.31999603,0.022774346,0.21974733,0.08454178,0.041894116,261,1
0.02410493,0.21144946,0.22881278,0.3883784,0.08148288,0.048945244,0.012660437,0.0041658604,229,0
0.08782506,0.08125148,0.01624777,0.61733323,0.028349759,0.1514322,0.013216153,0.0043443083,180,1
0.012844406,0.38746452,0.104547106,0.22853313,0.15094793,0.03291111,0.061433524,0.021318283,646,1
0.04077997,0.24282454,0.28577515,0.32341912,0.061644893,0.029457211,0.0032605792,0.012838529,1163,1
0.08928225,0.14348179,0.07640521,0.5878274,0.022544341,0.064907454,0.011702169,0.0038493425,244,1
0.025808059,0.20012043,0.17878632,0.10622965,0.1337267,0.09207717,0.028454132,0.23479751,1178,0
0.020694291,0.14183563,0.013816254,0.69436425,0.060122937,0.05470649,0.010882362,0.0035778256,260,1
0.021897798,0.088018075,0.013956066,0.5479733,0.022308238,0.21383753,0.08830132,0.003707644,308,1
0.1293482,0.09467069,0.06922978,0.48365828,0.025352785,0.18018481,0.013210294,0.0043451944,198,1
0.07528452,0.17609471,0.0053337677,0.36829695,0.103884526,0.14188014,0.035004947,0.094220445,940,1
0.024171753,0.1795419,0.016119976,0.4352102,0.100490466,0.22760554,0.012694409,0.004165757,241,1
0.09167988,0.25232562,0.04888518,0.5047198,0.048929356,0.04192624,0.008745762,0.00278812,273,1
0.01579372,0.1601258,0.038074892,0.65470725,0.016758746,0.045744363,0.039280247,0.029515008,329,1
0.053042017,0.1440713,0.015611215,0.5266528,0.026428698,0.2173675,0.012660594,0.004165904,160,1
0.015428501,0.036102254,0.009380366,0.5899906,0.063904226,0.2752509,0.0074925185,0.0024506678,365,1
0.08362054,0.16345748,0.065698974,0.48988482,0.027728943,0.15041289,0.014443674,0.0047526797,194,0
0.09695339,0.12680976,0.012453674,0.6449003,0.019735668,0.08565361,0.010152825,0.0033407384,238,1
0.021739155,0.18876888,0.15690681,0.5505042,0.023787778,0.04331666,0.011268628,0.0037078818,208,0
0.23834546,0.06848998,0.016931226,0.5083003,0.07231894,0.07726932,0.013805393,0.004539376,160,1
0.027072174,0.052829485,0.017752655,0.66233796,0.0814158,0.14025709,0.013795475,0.004539395,198,1
0.05837392,0.046741076,0.014818438,0.6870344,0.13408193,0.043968227,0.011274488,0.0037074909,199,1
0.017405497,0.09807135,0.011514655,0.65933293,0.04562496,0.15646374,0.008719584,0.0028673178,371,1
0.019248769,0.038397018,0.009982298,0.5896117,0.07726111,0.25455618,0.008300376,0.0026425775,379,1
0.020889316,0.21378912,0.011866242,0.28284177,0.018965712,0.24372447,0.2053481,0.002575257,361,1
0.019983355,0.081634305,0.01292643,0.72828716,0.065600365,0.07761433,0.010499607,0.0034544435,210,1
0.25552112,0.08626071,0.117922574,0.44932246,0.017597232,0.032357473,0.00873423,0.032284196,294,1
0.08099922,0.24565414,0.19603379,0.34082893,0.06665393,0.051555816,0.016965004,0.0013091823,808,1
0.17043626,0.19862801,0.01125066,0.34973037,0.077345334,0.18093894,0.008803113,0.0028672826,250,1
0.050139643,0.12088046,0.011689775,0.6595512,0.019072996,0.12600583,0.009526126,0.0031339824,274,1
0.06250352,0.20015587,0.053313263,0.3920139,0.18906163,0.051951624,0.0471513,0.0038489106,227,1
0.075499296,0.055100903,0.0120718,0.65129024,0.02648918,0.16593865,0.010376072,0.0032338845,320,1
0.024727976,0.17222953,0.0095698135,0.445845,0.09797438,0.21468578,0.032455973,0.0025115234,344,1
0.028726954,0.3921964,0.080682114,0.2541423,0.09865257,0.11634424,0.02748916,0.001766276,642,0
0.02855282,0.32341647,0.22732012,0.19149512,0.04124958,0.14149162,0.036919046,0.0095552225,1354,0
0.04436736,0.15127866,0.24888228,0.361691,0.10261363,0.066365816,0.01894843,0.005852855,159,1
0.122586474,0.050044794,0.043463156,0.6226191,0.01645282,0.13413145,0.0081270775,0.0025751598,303,1
0.019857924,0.21582039,0.08266422,0.41207623,0.09979776,0.1563125,0.010337359,0.0031335847,270,1
0.15216067,0.3503386,0.08740839,0.34932226,0.017557796,0.032854263,0.007846465,0.002511476,355,1
0.048605014,0.21888897,0.010693044,0.44450724,0.18571725,0.08030945,0.008490499,0.0027884783,357,1
0.048308108,0.41135192,0.038381875,0.32849485,0.08420083,0.063254446,0.0029226318,0.023085365,1237,1
0.23197699,0.06955575,0.053158388,0.34821337,0.21810438,0.0665339,0.009417955,0.003039305,305,1
0.026802486,0.056349553,0.016921338,0.6096309,0.07767841,0.19427073,0.013807332,0.0045392844,202,1
0.117058694,0.1366515,0.018104417,0.5132293,0.027103607,0.16917372,0.014139413,0.004539332,177,1
0.30553022,0.17395441,0.01819807,0.27258176,0.0096717,0.14812082,0.057538256,0.01440477,844,1
0.15294836,0.05784274,0.013332844,0.57572615,0.022988787,0.16271494,0.0108695645,0.0035766065,257,1
0.11655515,0.25339168,0.09508822,0.45094144,0.015133099,0.058557972,0.007820978,0.0025114901,365,1
0.019756544,0.0390762,0.012590652,0.64651436,0.08616547,0.1823969,0.010159127,0.0033407435,329,1
0.016581764,0.08485556,0.0087752165,0.5624594,0.013416199,0.30480036,0.006877316,0.0022342172,518,1
0.08320039,0.21952151,0.017443366,0.44272745,0.03857256,0.023493359,0.04032909,0.13471228,1159,1
0.14112525,0.055521123,0.017717602,0.4621385,0.031323608,0.13212535,0.15529576,0.004752836,187,1
0.18175639,0.15948819,0.045268405,0.37584814,0.028238256,0.20396541,0.0041088485,0.0013263633,828,1
0.06062745,0.11250836,0.007891075,0.5316865,0.11028873,0.105250634,0.048349492,0.023397798,530,1
0.10335236,0.089484155,0.079838604,0.44448695,0.014516558,0.23613966,0.029897116,0.0022846179,499,1
0.021741569,0.04838132,0.011680597,0.80272335,0.018496173,0.03551076,0.05833283,0.0031333969,290,1
0.09334415,0.26434174,0.061678555,0.44907698,0.027745007,0.077997275,0.0049779015,0.020838363,580,1
0.022180522,0.081143305,0.01382129,0.68755525,0.024901588,0.09271828,0.0739721,0.0037076427,188,1
0.07230435,0.037096728,0.0096777985,0.5996157,0.017141761,0.20290077,0.009125306,0.05213759,378,1
0.019519553,0.1778019,0.04676052,0.55256855,0.026794693,0.16306072,0.010153233,0.0033408266,261,1
0.30660507,0.0814426,0.07405542,0.3463089,0.01953935,0.15931788,0.009597119,0.0031336944,387,1
0.05196991,0.17871024,0.010605541,0.5956855,0.016467601,0.13504447,0.008728618,0.0027881567,348,1
0.017051443,0.12956087,0.06118941,0.5567041,0.04482798,0.18026194,0.007828426,0.0025758124,337,1
0.09364833,0.14178668,0.011027061,0.2000226,0.016984826,0.5246594,0.00900402,0.0028670984,388,1
0.01804409,0.42506066,0.044385064,0.3871613,0.020991154,0.061499424,0.039818864,0.003039393,442,1
0.09178636,0.31627145,0.0074057793,0.27176288,0.038640916,0.18812032,0.08403954,0.001972741,610,1
0.013709763,0.07186705,0.060800336,0.6384775,0.10186661,0.068342015,0.042883918,0.0020527854,545,1
0.047599223,0.12370622,0.04663958,0.61594754,0.08951176,0.06309425,0.0104614915,0.0030398876,278,1
0.15928578,0.10258902,0.27717075,0.3107858,0.03807758,0.104283385,0.00590817,0.0018995665,612,1
0.025282765,0.06416225,0.014933379,0.5668642,0.024095349,0.19363143,0.107029706,0.004000936,253,1
0.24846295,0.051215544,0.065816455,0.44082415,0.016723346,0.11235753,0.061886605,0.0027134211,369,1
0.020548718,0.04888776,0.049753696,0.4887887,0.24742748,0.13108937,0.010163082,0.0033412147,327,1
0.055329468,0.12777561,0.012878332,0.43873367,0.14174107,0.038786944,0.18130024,0.003454652,221,1
0.043175723,0.13908583,0.009374705,0.6427006,0.015914777,0.13994808,0.007407657,0.0023926452,500,1
0.021773765,0.36306304,0.0144384075,0.39464077,0.123922266,0.042628318,0.035825707,0.0037076864,334,1
0.15395527,0.20272955,0.009671358,0.38852578,0.12477184,0.11057966,0.007429338,0.0023372348,394,1
0.27439252,0.25786018,0.06877873,0.26802933,0.011566824,0.116768695,0.0019644073,0.000639264,2151,1
0.02983875,0.08277065,0.018673597,0.57213336,0.21244702,0.06391841,0.015231047,0.0049871416,182,1
0.04890115,0.22124933,0.13205907,0.4014169,0.010209227,0.1196291,0.06498546,0.0015498209,684,1
0.04581936,0.11968833,0.06943567,0.26942787,0.054059014,0.4294402,0.011340855,0.0007886868,1661,1
0.04133419,0.24696158,0.016325647,0.41462243,0.025550803,0.10176258,0.06322024,0.09022258,167,1
0.020778876,0.39036044,0.11626153,0.24441607,0.0683387,0.14703222,0.009678353,0.0031338048,330,1
0.018006923,0.09568521,0.009717991,0.51501715,0.050558306,0.070737876,0.2111722,0.02910438,423,1
0.08297382,0.12372488,0.011801327,0.62332094,0.062799275,0.0827215,0.009524273,0.0031340343,270,1
0.01829782,0.100635484,0.010400839,0.57007647,0.05415385,0.23514277,0.008504569,0.002788174,317,1
0.018598903,0.443537,0.1045533,0.32135728,0.060941145,0.038351364,0.009527163,0.0031338218,361,1
0.27593505,0.038418144,0.04388424,0.34635636,0.024838552,0.18385866,0.0834749,0.0032341117,280,1
0.060402576,0.09133892,0.013822973,0.5276206,0.24025713,0.051580574,0.011269142,0.0037080268,259,1
0.094680324,0.2963005,0.07150113,0.30125403,0.067240335,0.05558997,0.038233273,0.07520041,257,1
0.09261044,0.079377,0.012323617,0.5506388,0.020686183,0.23130113,0.009828759,0.0032340595,391,1
0.2923712,0.04591041,0.017817616,0.49993548,0.05177105,0.0790174,0.009943214,0.00323358,310,1
0.18421058,0.1569175,0.105336934,0.36124,0.09724484,0.0813728,0.0103366105,0.0033407656,249,1
0.013204596,0.2269225,0.044988804,0.42480344,0.08374971,0.17696017,0.027471837,0.0018989322,632,1
0.022559408,0.13524604,0.018406235,0.5422865,0.023432748,0.1673248,0.08703643,0.0037078413,241,1
0.13728265,0.1460469,0.014511497,0.5109231,0.042820096,0.0708113,0.074891105,0.002713352,326,1
0.04247655,0.26266673,0.0353866,0.43546537,0.076302454,0.12550272,0.020717427,0.0014821751,791,1
0.059645846,0.16825521,0.010552642,0.46877253,0.056685083,0.16527545,0.007632492,0.06318074,406,1
0.105099946,0.117642574,0.014464369,0.5658708,0.13878645,0.042553645,0.011733304,0.0038488829,280,1
0.12265336,0.16805895,0.011368539,0.47480413,0.05944279,0.1513906,0.009330715,0.002950896,325,1
0.06299794,0.57769877,0.097457,0.1664668,0.015795078,0.04237979,0.03456196,0.0026426874,419,1
0.14223035,0.17457935,0.087349154,0.27058238,0.13825154,0.13781548,0.009913644,0.039278127,297,1
0.09491401,0.22209416,0.014675831,0.55174094,0.02410315,0.07749052,0.011272493,0.0037088736,202,1
0.05410203,0.29282942,0.07065177,0.33454812,0.10293862,0.09875593,0.0448475,0.0013265265,899,1
0.013127883,0.02166543,0.050690725,0.39105013,0.037588138,0.41730893,0.06680265,0.0017661281,702,1
0.096182786,0.07263547,0.017009567,0.5935402,0.027037248,0.17517322,0.013882003,0.0045395517,193,1
0.020684648,0.13022539,0.013619001,0.55977297,0.07869481,0.06141933,0.09686538,0.038718462,279,1
0.019640408,0.080303214,0.012556295,0.55954415,0.11309217,0.0945671,0.043148503,0.077148184,214,1
0.14029214,0.06655454,0.050570272,0.45678487,0.054581553,0.12214571,0.106786236,0.0022846556,507,1
0.020501167,0.19741234,0.3006862,0.416061,0.016796833,0.03696086,0.00871422,0.002867348,353,1
0.16693595,0.10602131,0.061796788,0.42964834,0.03570829,0.13665324,0.013907832,0.049328234,192,1
0.02056916,0.097859,0.045000505,0.4871361,0.04751212,0.11597547,0.18323399,0.00271359,371,1
0.012397032,0.19611467,0.008464902,0.48271608,0.038052212,0.10673068,0.13112293,0.024401516,435,1
0.040398225,0.06286568,0.123368196,0.40187776,0.07426267,0.28225228,0.011267562,0.0037075845,294,1
0.019210096,0.20310606,0.009856695,0.43822044,0.1152893,0.119318016,0.035617094,0.059382327,414,1
0.018358953,0.24135248,0.0130744,0.37910736,0.26888636,0.034698643,0.009770789,0.03475104,300,1
0.034663882,0.026804632,0.06359217,0.49688774,0.060081188,0.2837205,0.018690437,0.015559447,810,1
0.017731834,0.1558233,0.011000982,0.6062923,0.07555082,0.12069491,0.009954791,0.0029510169,305,1
0.13713287,0.10268829,0.015528971,0.5074925,0.07256705,0.1477646,0.012659958,0.0041657244,208,1
0.052595362,0.16522959,0.0083568655,0.40618554,0.18140835,0.15580629,0.006644238,0.023773804,471,1
0.020688111,0.13243683,0.0133876465,0.7202576,0.021205286,0.07756869,0.010878912,0.003576964,245,1
0.061224256,0.18496123,0.01133052,0.4311282,0.06204935,0.20252112,0.043745883,0.003039454,285,1
0.067286596,0.38568544,0.054772977,0.29215047,0.08604494,0.07107713,0.041456062,0.0015264429,728,1
0.04974026,0.13270295,0.0073520634,0.70301294,0.012834351,0.062094413,0.03032793,0.0019350586,572,1
0.06810155,0.046800356,0.014369203,0.4748255,0.18067254,0.19968602,0.011696178,0.003848622,230,1
0.21353824,0.072668806,0.007928548,0.5632523,0.015437332,0.094718605,0.030360784,0.0020953857,553,1
0.01916539,0.14554681,0.014018506,0.64868844,0.021633638,0.10577407,0.04193949,0.0032336765,308,1
0.20550324,0.062691346,0.016069887,0.41527557,0.06338692,0.1588891,0.07401839,0.0041655255,222,1
0.021806832,0.12888193,0.055660408,0.71477854,0.022176547,0.04150171,0.011486259,0.0037077847,308,1
0.02941933,0.0589875,0.01567859,0.57104224,0.07121462,0.193386,0.056106098,0.00416567,184,1
0.12281902,0.080288395,0.08026249,0.32168067,0.02244246,0.32094726,0.048105016,0.0034547031,251,1
0.055435814,0.35520196,0.0473736,0.4323098,0.020585116,0.041009493,0.010518903,0.03756526,361,1
0.0178139,0.037009828,0.011330252,0.5784115,0.048037093,0.25643253,0.047925517,0.003039393,355,1
0.029179187,0.049045548,0.009489572,0.5385393,0.06654738,0.27144724,0.033240464,0.0025113365,445,1
0.038838085,0.12196486,0.016926391,0.29969054,0.14806184,0.35975686,0.014232525,0.00052894524,2254,1
0.02083592,0.046389036,0.013401786,0.7608373,0.06788773,0.07620259,0.010869123,0.003576483,267,1
0.110687725,0.056609426,0.015657926,0.32061607,0.14316604,0.33710095,0.012160424,0.0040014526,283,1
0.11746799,0.12277294,0.014956068,0.64956313,0.027677525,0.051239338,0.012322257,0.0040007504,208,1
0.10669923,0.08359233,0.037459537,0.39206254,0.12324331,0.22118287,0.033184487,0.0025757267,399,1
0.021228349,0.10471837,0.011412498,0.65749556,0.024715493,0.13812615,0.039264273,0.0030392876,310,1
0.07359503,0.101011924,0.013785456,0.40802458,0.17400031,0.21441014,0.01159588,0.0035766738,264,1
0.09157266,0.24810454,0.051920265,0.47420493,0.02554584,0.09420415,0.01087071,0.0035769271,274,1
0.08939429,0.22596954,0.0042815832,0.28365526,0.24656963,0.11182599,0.0372072,0.001096462,1131,1
0.1574749,0.13276385,0.012093051,0.4755656,0.055003025,0.15401231,0.00985344,0.0032338267,284,1
0.06528735,0.19574115,0.015528921,0.6252078,0.03460793,0.0468012,0.012659911,0.0041657127,159,1
0.020814696,0.065009266,0.08199894,0.5649141,0.020348793,0.23315798,0.010415845,0.0033403358,253,1
0.114745624,0.13686585,0.053921957,0.18408862,0.10684061,0.38274997,0.014427984,0.006359345,2336,1
0.01897136,0.39860663,0.077193454,0.34354222,0.01984072,0.067231864,0.009540383,0.065073386,258,0
0.083493784,0.063513786,0.017793393,0.63607824,0.080009565,0.09965492,0.01470375,0.004752625,153,1
0.0633157,0.053531885,0.014954503,0.77857566,0.023412356,0.048712887,0.0134964455,0.0040005855,215,1
0.15270196,0.06692577,0.014027013,0.41748866,0.20982496,0.123706885,0.011617053,0.0037076583,265,1
0.021765118,0.047995117,0.051009025,0.79685104,0.021732746,0.045655116,0.011284056,0.003707744,209,1
0.0703514,0.07902175,0.012877705,0.6896688,0.020544482,0.11358268,0.010498512,0.0034546803,305,1
0.042445824,0.07671284,0.009219667,0.76340216,0.014694361,0.0840159,0.0071722297,0.0023370653,372,1
0.012844311,0.38746434,0.104547136,0.22853315,0.15094757,0.032911696,0.061433528,0.021318285,633,1
0.21895938,0.09280447,0.00731977,0.4436289,0.03633275,0.1737199,0.025299799,0.0019350429,590,1
0.012797343,0.30432233,0.008698465,0.44463217,0.07055358,0.106848404,0.049961783,0.0021859347,360,0
0.026917871,0.055283986,0.014939285,0.6510256,0.097140566,0.13807265,0.012619197,0.004000801,201,1
0.06977854,0.05350013,0.010159049,0.7104626,0.017258003,0.10077246,0.008548799,0.029520338,363,1
0.022317197,0.123641446,0.014348114,0.6677537,0.06046839,0.09592489,0.01169726,0.0038489576,184,1
0.10725778,0.14590585,0.014956105,0.44173163,0.2293138,0.04463735,0.012196575,0.004000915,203,1
0.05981994,0.20344596,0.04519964,0.44786656,0.121294916,0.11297257,0.0071665025,0.0022338887,482,1
0.025827033,0.049451724,0.015529043,0.6982975,0.024519796,0.16954918,0.012660001,0.004165738,215,1
0.13126165,0.0966726,0.010278835,0.44845372,0.10955999,0.16518408,0.035875686,0.0027134626,339,1
0.023215448,0.097147144,0.0134725105,0.53816676,0.020926293,0.25704047,0.046454348,0.003577034,220,1
0.086640626,0.17182642,0.020714488,0.59373844,0.03314024,0.07156928,0.016838085,0.0055324365,178,1
0.14224297,0.05730942,0.09373254,0.5046372,0.02638222,0.15937185,0.0123228915,0.0040008994,153,1
0.07390936,0.07539904,0.0124955615,0.58543754,0.021639572,0.2175991,0.010179674,0.0033402117,367,1
0.06292895,0.121070795,0.028372638,0.63471556,0.078229606,0.06638774,0.0062418506,0.0020528524,443,1
0.024365697,0.10150598,0.087070934,0.4408881,0.060466398,0.058844488,0.22315036,0.0037080452,294,1
0.14337121,0.12093928,0.017859958,0.42200464,0.08304672,0.099492215,0.014573409,0.09871261,286,1
0.022542082,0.06847496,0.014356129,0.7095101,0.026147561,0.105284005,0.049835637,0.0038494847,204,1
0.076708056,0.18392952,0.013456382,0.63332087,0.023284718,0.055348054,0.01049802,0.0034543695,240,1
0.11655467,0.20618981,0.0082758,0.45269608,0.035630126,0.17196599,0.006547874,0.0021396636,603,1
0.022073977,0.08759813,0.012452829,0.68300533,0.019493196,0.1618784,0.010157716,0.0033404408,282,1
0.020949477,0.041769598,0.013332933,0.7769184,0.020867685,0.076184504,0.04640073,0.003576627,213,1
0.041362975,0.116735145,0.03178591,0.39178917,0.0847104,0.30071235,0.0071046236,0.025799423,521,1
0.033308312,0.23594274,0.023061978,0.4351535,0.15839218,0.09639314,0.013403719,0.0043444135,158,1
0.06015587,0.33139154,0.21136424,0.22851852,0.0792673,0.06848812,0.019332785,0.0014816469,734,0
0.022638695,0.117553875,0.010554001,0.30516005,0.047964945,0.3157218,0.17776425,0.0026423226,432,1
0.023116026,0.27811822,0.08140482,0.26633334,0.15507923,0.0628667,0.09234461,0.040737063,952,1
0.098375715,0.090385735,0.014348092,0.5722914,0.023573088,0.18540053,0.011776596,0.0038489203,201,1
0.0508812,0.061140176,0.0441372,0.46222255,0.021643562,0.34795907,0.009065022,0.002951253,338,1
0.07618779,0.050637003,0.016209688,0.43363157,0.025489395,0.3802972,0.0132029345,0.0043444256,217,1
0.15547828,0.04608067,0.0138328755,0.54018354,0.07347209,0.12137157,0.010869623,0.038711365,283,1
0.019401604,0.042144146,0.012821679,0.35880774,0.4998202,0.05308896,0.010682108,0.0032335455,225,1
0.031727616,0.0693243,0.018590622,0.53471684,0.029163755,0.2963338,0.015155955,0.0049870433,201,1
0.022440394,0.08870825,0.014467248,0.74814236,0.023895845,0.042924397,0.055572595,0.0038488836,173,1
0.017577758,0.06425296,0.011472804,0.74129605,0.020364927,0.1327592,0.009236912,0.0030393663,302,1
0.18185343,0.09270125,0.09021408,0.4365375,0.09786945,0.046912845,0.050456963,0.0034544754,260,1
0.049758706,0.16485818,0.06664776,0.4799392,0.028046433,0.1457101,0.002349284,0.06269029,1440,1
0.21175821,0.029121581,0.008438588,0.58736527,0.014663882,0.13922012,0.007198416,0.0022339353,489,1
0.023316583,0.13142292,0.014914582,0.7058516,0.023343017,0.044979747,0.052170556,0.004000953,226,1
0.11974331,0.3014225,0.048333447,0.38692763,0.045139242,0.087465435,0.008254915,0.0027134693,352,1
0.025149835,0.06269843,0.016195102,0.46661794,0.068290316,0.2146986,0.14200535,0.0043444475,192,1
0.019567007,0.27644432,0.009440974,0.41681194,0.0704832,0.19693197,0.0078090243,0.002511527,465,1
0.042390093,0.33206245,0.17180063,0.16233376,0.019687586,0.11180743,0.07136686,0.08855118,406,0
0.03308307,0.052565057,0.013997006,0.5804082,0.22916768,0.07554438,0.011658169,0.003576427,255,1
0.032922197,0.07783534,0.012894936,0.64126176,0.10540096,0.115716286,0.010514049,0.0034545013,223,1
0.046093136,0.40817586,0.1402995,0.2788982,0.03746961,0.06465684,0.022857014,0.0015498091,726,0
0.10225849,0.12373717,0.01491225,0.59977055,0.060481336,0.044801462,0.0501897,0.0038489972,203,1
0.07190343,0.056581087,0.0133327255,0.6969532,0.05745938,0.04979979,0.05039299,0.003577443,217,1
0.01497505,0.20612675,0.25942823,0.42602658,0.04927046,0.034260686,0.0074617667,0.0024504834,374,1
